domain	intent	utterance	bio
Contacts	ShowContactWithNumberAndWithEmail	muéstrame mis contactos con el número 584 547 555 y el email mariajo_arraiza@mail.com	o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	muéstrame mis contactos con el número 126 333 648 y el email adalberto@gmx.es	o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	muéstrame mis contactos con el número de teléfono +34 393 542 945 y el correo roco.aiza@zoho.mail.eu	o o o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	muéstrame mis contactos con el número de teléfono 748 369 933 y el correo chusma@gmx.es	o o o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	muéstrame mis contactos con el número de teléfono +34 643 633 740 y el correo florchi@proton.com	o o o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	muéstrame mis contactos con el número de teléfono +34 903 335 382 y el correo electrónico migo@mail.com	o o o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	muéstrame mis contactos con el número de teléfono +34 260 744 454 y el correo electrónico manuel@hotmail.es	o o o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	muéstrame mis contactos con el número de teléfono 480 413 971 y el correo electrónico cuca@proton.com	o o o o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	muéstrame mis contactos con el número de teléfono 899 639 386 y el email julito@zoho.mail.eu	o o o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	muéstrame mis contactos con el número de teléfono +34 520 934 715 y el email salazar@gmail.com	o o o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	muéstrame mis contactos con el número de teléfono 190 639 252 y el email fernando.vargas@yahoo.es	o o o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número 935 705 370 y el correo tomás@outlook.com	o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número +34 615 821 431 y el correo genito@gmx.es	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número 694 687 941 y el correo evita_@outlook.com	o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número 975 559 362 y el correo electrónico etxeberria@outlook.com	o o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número 279 561 749 y el correo electrónico montoya@mail.com	o o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número 946 793 590 y el correo electrónico inciarte@zoho.mail.eu	o o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número +34 320 706 577 y el email robe@outlook.com	o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número 907 138 380 y el email berevergara@outlook.com	o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número 842 122 196 y el email chemi_echazú@zoho.mail.eu	o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número de teléfono 158 203 965 y el correo inocencio@gmail.com	o o o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número de teléfono 789 346 829 y el correo josefa@zoho.mail.eu	o o o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número de teléfono 533 323 478 y el correo lancha@gmail.com	o o o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número de teléfono +34 334 993 980 y el correo electrónico cati@outlook.com	o o o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número de teléfono 807 365 679 y el correo electrónico luisma@proton.com	o o o o o o o o b-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número de teléfono +34 705 422 699 y el correo electrónico leyla@gmail.com	o o o o o o o o b-phone_number i-phone_number i-phone_number i-phone_number o o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número de teléfono 160 928 213 y el email gil@outlook.com	o o o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número de teléfono 570 860 873 y el email toño_recarte@yahoo.es	o o o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNumberAndWithEmail	ábreme mis contactos con el número de teléfono 310 626 169 y el email archuleta_@gmx.es	o o o o o o o o b-phone_number i-phone_number i-phone_number o o o b-email
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre juan rafael con número +34 335 455 724	o o o o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre alonzo bengoetxea con número 752 641 493	o o o o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre oswaldo legaspi con número 688 265 423 como casa	o o o o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre juangui con número +34 471 358 641 como trabajo	o o o o o o o b-name o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre chavelita con un número 409 937 731	o o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre carito reyes con un número +34 733 797 912	o o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre álexa con un número 187 260 232 como privado	o o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre vítor larraín y añade el número 798 586 326	o o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre paola y añade el número 231 807 261 como trabajo	o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre teín kortajarena y añade el número 211 907 297 como privado	o o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre candi y añade el número de +34 629 196 519	o o o o o o o b-name o o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre mael y añade el número de 194 174 710	o o o o o o o b-name o o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre juanlu y añade el número de 840 555 974 como casa	o o o o o o o b-name o o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre curro y añade el número de 775 995 912 como trabajo	o o o o o o o b-name o o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre xus romero y pónle el número 272 900 140	o o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre gorge y pónle el número +34 832 202 583	o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre maría milagros y pónle el número +34 679 181 458 como privado	o o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre pau y pónle el número +34 178 851 371 como casa	o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de marcos con el número 207 226 307	o o o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de catalina zubiria con el número +34 531 205 267	o o o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de hertico con el número +34 595 474 108 como trabajo	o o o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de maría eugenia con el número +34 118 985 259 como privado	o o o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de lenita izaguirre con número 949 885 694	o o o o o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de gorio rodríguez con número 262 101 351	o o o o o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de marinieves con número 380 169 927 como casa	o o o o o o o o b-name o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de juli balenciaga con número 487 349 639 como trabajo	o o o o o o o o b-name i-name o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de selu con un número 573 112 937	o o o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de juampis arriaga con un número +34 250 365 166	o o o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de charo uriarte con un número 456 646 273 como privado	o o o o o o o o b-name i-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de encarna con un número 852 346 145 como casa	o o o o o o o o b-name o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de chencha y añade el número 439 662 626	o o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de fermín estrada y añade el número +34 108 228 595	o o o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number i-phone_number
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de esteban vargas y añade el número 235 125 537 como trabajo	o o o o o o o o b-name i-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
Contacts	ShowContactWithNameAndWithNumberAndWithType	crea un nuevo contacto usando el nombre de roci y añade el número 766 611 754 como privado	o o o o o o o o b-name o o o o b-phone_number i-phone_number i-phone_number o b-phone_type
